Tweet ID,User ID,Bullying_Traces?,Type,Form,Teasing?,Author_Role,Emotion,Text
104997458282676224,104670896,y,self-disclosure,other,n,bully,none,@GatchenhasMcFly imaginooo...ontem sofri bullying e ja foi sinistro
108036659697811456,69800288,y,self-disclosure,other,n,defender,empathy,@JaeseePong dont bully lobak !!!! xD
100269905982668801,80169437,n,,,,,,"Bitches practically bullied me into going out tonight, good thing I get paid at midnight :p #looooooose"
103400962357600257,8116082,n,,,,,,Teacher sets up new charity to tackle anti-gay bullying  http://t.co/3GCzf1x
104033713058353152,338174714,n,,,,,,Thank u all so much for the comments and support for our Anti-Bullying Awareness Campaign www.ispcc.ie
106050207476752385,333613320,n,,,,,,sitting here crying watching #cyberbully lol im pathetic #judgeme
104052222920376321,34170132,n,,,,,,"@sayyMiaa Lmao naw.. Nobody likes me, but thank you! You're nice too, when you're not trying to bully ppl"
102443901415206913,130522245,n,,,,,,bully beatdown is so fluke ........................ lol niggas be tapping out fast as shit
102606116449566720,179570413,n,,,,,,So sick of being bullied :'( @chelsealudwig @alexanderludwig
103326291289325568,246904112,n,,,,,,"@brandonjcarr yeah. I'm a social disaster. No talking to people. High fives, tweet-bullying and free sketches. Thats it."
109093472845312000,295410899,y,self-disclosure,other,n,victim,none,its funny cause the bullys think they are all tough and they end up getting their ass kicked in the cage
103512154174529536,53158759,y,self-disclosure,other,y,bully,none,"i hate it when people get bullied, makes me so sad :'("
103905926033055744,41167377,y,self-disclosure,other,n,victim,none,What to do when your kid's the bully http://dld.bz/zPhS
101708881255866368,86191624,n,,,,,,#mtvGaga what advice would you give a monster who's being bullied? And how to end it(:
102526251826282496,82960648,y,self-disclosure,other,n,bully,none,Rebecca Black Quits Middle School After Bullying (Mashable) http://t.co/cKMwFPK
102236564091973632,60206837,n,,,,,,#parents It takes Inner Strength to stand up on the issue of #school Bullying..but share that strength and pass it around 4 students.
102544753048035329,185466563,y,report,other,n,reporter,none,I hate when the smallest bitches try to bully the big girls O_o. U sure u wanna ride tht ride?
107308026230358016,235393532,n,,,,,,I'm the victim of bullying in my own flat #WAH
108288834495709184,20770172,n,,,,,,"#NeverApologiseFor being an arrogant, bullying toerag. You'll both grow up and she'll marry you. Trust me."
101024982536163329,42273680,n,,,,,,Spending the last 2 days in Edmonds has made me so nostalgic. I miss when all 6 of us lived under one roof and bullied eachother #goodtimes
101734861127159808,222853108,y,report,cyberbullying,n,reporter,none,"Nowadays, #america jus be bullying for oil, that's #bushs fault tho, but we losing the war cuz of it"
104067629576232960,305250835,y,self-disclosure,other,n,victim,none,@jpodhoretz there's a scene based on my Dad. The fight that goes on for 45 minutes and the guy is destroyed. My dad was the bully.
102145400827420672,75821585,y,accusation,other,n,accuser,none,@ItsSeanMcclam lol.. you bully :(
103508658742235137,337239157,n,,,,,,“Thirsty Vagina Warriors is the name of my new girl band. My old girl band -- Bully Pulpit and the Trial Balloons -- broke up.”
107583934933630976,143626623,n,,,,,,As Real As It Gets: Bullying Victims Can Fight Back With Help From Brazilian Jiu-Jitsu Royalty | The http://t.co/UVRs24v
103161128187731968,301063522,y,self-disclosure,other,n,victim,none,No bigger pricks on the road than those who bully flustered L platers by tooting and tailgating. #gutlesswonders
104788425256878080,155489051,n,,,,,,"Seen bullying yet this year. Here are some tips for stopping it, for you and your kid. http://t.co/MV3l6Ap #fb"
109069736167481344,116262393,n,,,,,,@iAdoreDawsonx3 and the people thinks I'm crazy and bully me
100190763081674752,17749464,n,,,,,,@TheJordaneers oi dont call him a dork ya bully :oP
108420861597458432,84780749,n,,,,,,The Congressmen's & Senator's daughters that I went 2 Shenandoah Valley Academy with told me about their father's being bullied & threatened
104774833098858496,64664329,n,,,,,,#ThingsWeNeedToChange Bullying :(
108336351883182080,74732887,n,,,,,,"@MrMaxAdler got any wisdom for my fantasy football team, named the Bully Whips?"
102123002128384000,319357583,y,accusation,other,n,accuser,none,Bully Offers Toronto Real Estate http://t.co/nEsbZvv
102169567207493632,45963855,n,,,,,,"Read my response to ""Já sofreram bullying?"": http://t.co/sbEIykB"
108543994992132096,43677200,n,,,,,,@bjhebert01 Just thought I would let you know because they are coming up with all kinds of stories. They enjoy bullying far too much.
101479204327141376,253852363,n,,,,,,@punketterocker it just causes people to be bullied and them to hate eachother.. There's really nothing good about it
102158976891895809,29802922,y,self-disclosure,other,n,victim,none,Bullying Climates at Schools May Be Linked With Lower Test Scores http://t.co/1EhJRHB #health
105967087188578304,217848264,y,report,other,n,reporter,none,@JackWilshere @piersmorgan What an idiot @joey7barton is. Nothing but a bully!!!!
106102961742159872,274223364,y,self-disclosure,other,n,victim,none,@MyceeRozay_ u seen dat guh sayy we was a bully in 4th hour lol .
109034685186842625,363943355,y,report,other,n,reporter,none,@SexyDraco bullied for what??
101765823982616576,55275182,n,,,,,,08-30-11 Support AB 9 Stop The LGBT Bullying In Schools http://t.co/Nifl6l1 #constantcontact
102360756888158208,77088569,n,,,,,,Bedroom Bully 
103597162692231169,94681830,n,,,,,,Not like you no hands no legs right. If you think juniors are good t be bullied then you're so wrong.
103821672154537984,24316130,n,,,,,,"Some people, cyberbully without knowing... Sending anonymous hate comments. It may not affect me but may affect others. Stop bullying!"
100652042359545856,219743538,y,report,cyberbullying,n,reporter,anger,Regardless of anyone personal views bullying is wrong and illegal http://t.co/B1PnAHx
104993979937988608,62967393,n,,,,,,"... Curb Your Enthusiasm, Curiosity, Current Events, Customer Service, Cyber Bullying, D.b. Cooper, Dalai Lama,... http://t.co/kLDPMqK"
107921928823644160,261847118,n,,,,,,s/o to @givethemthenuts for being a bully
100674967234031617,237346544,n,,,,,,people should stop bullying my asian boyfriend for being short.
101535408420167680,28202236,y,report,other,n,reporter,none,@AgainstSuicide thanks(: tweet me saying stuff against bullying and how it should stop use #StopBullying at the end(:
106125095495405568,3634851,n,,,,,,"@naturraris En el bully, vente!!"
102807612344635395,30045651,n,,,,,,"@affers1178 interesting perspective. but he was a fairly notorious tabloid journalist, now a cyber-bully and a Gooner! :)"
105722041403052032,36988210,n,,,,,,"@lettev I applaud him for not being bullied by that prick. I'd be great, not an Ayrton wannabe that does nothing but sully that name."
105128683186036736,267422255,n,,,,,,"In PLATINUM CLUB VIP, Grippin Our ALBUM, Standin Wit Bully From D BLOCK! http://t.co/GyjJrtl"
106788176563150848,155746163,y,report,other,n,reporter,none,I'm glad my mommy's not a bully towards me.
107508131021590529,152344539,y,self-disclosure,other,n,defender,none,Bullying Victims Can Fight Back With Help From Brazilian Jiu-Jitsu Royalty - http://t.co/5E1VEQr
107607892303163392,117211599,n,,,,,,#theawkwardmoment when you make a status on facebook saying you hate bullies then a bully likes it.
101766721039368194,328509751,n,,,,,,@YaGurlLikeItTho lmfao oh I dont kill those. I bully them!
105283603965026305,179471412,n,,,,,,The Eagles won't do shit tonight either. But I'm just a big bully.
106860609005555712,317903823,y,accusation,other,n,accuser,none,"How do you let yo self yourself get bullied smh, stand up too em"
101511291172175872,16428795,n,,,,,,@KellsKells_ I never bully you :) the hated words going about.. X
101353399970308096,271240396,n,,,,,,@jameswmk1 something bad as usual. I am just a dumb girl that get bully everytime.
100704750764437504,71055339,n,,,,,,How the Political Right Bullied the Department of Homeland Security Into Ignoring the Threat of Ri.. http://t.co/BDwJF8W
105171708499066880,315670739,y,accusation,other,y,accuser,none,As Real As It Gets: Bullying Victims Can Fight Back With Help From Brazilian Jiu-Jitsu Royalty http://t.co/Ncrr1S8
108749234643279872,55913896,n,,,,,,#Uol \n\t\t\t\tMaioria das crianças ligadas a bullying sofre castigo corporal\n\t\t\t:  http://t.co/u40K8UV
103186072154021888,190348057,n,,,,,,".@patrickjbutler  Yes, but @EricPickles shd be accountable for his bullying of councils - if his policies are inconsistent, he shd retract"
103680802889535488,312458080,n,,,,,,Rebecca black was bullied too much and is now home schooled. At least she doesn't have to decide which seat to sit in to ride to school
101313592766373888,109276155,n,,,,,,"Happy birthday to that bully , hoe , fake ass @JesterWester_ , i kind of love you sometimes :)"
103297536856559616,233205891,n,,,,,,"When the Bully yelled ""Eat paste"" AND you forgot to hear !"
108778653466365952,20982049,n,,,,,,@JamesGweenwood shock youre bullying me again.
103140368387809280,43453959,n,,,,,,@MR_POPE35 now wat if i had low self esteem about my weight..yu culda just killed me bully
103575842969489408,220722539,y,report,other,n,reporter,sadness,Project Bully ALSATIAN SHEPHERD owners beware of Breed Specific Legislation: A lot of times the ALSATIAN SHEPHER... http://t.co/tG8xveu
107777398455537665,171080950,y,self-disclosure,other,n,victim,none,@sugarshai no one is but i just hate seeing kids who don't do anything get bullied lol
108870460149727232,88895058,y,report,other,n,reporter,none,@TeddyDuncan2 G; I dont know! All my life ive bullied cuzz im fat or ugly! I dont believe anyone now !
102334832918536192,204194376,y,accusation,other,n,accuser,none,@ZendayaAgency o I'm sorry please don't call me a bully
102503480199086081,58066831,n,,,,,,"@DamisolaA Wow!!! Now we are all crying 4 d ""Virgin Bull""!"
105440258530881536,231220090,n,,,,,,@ChefRaptor @leokusanagi @_deeeki Parem com o Bully. =\
101500859426418688,326466986,n,,,,,,@luvsthejacksons If threatening to expose your harassment and cyber-bullying to your job is harassment...then (cont) http://t.co/aoOg1tT
101892276149690368,16373413,n,,,,,,im not a bully ....
103640028944670720,197540994,n,,,,,,SqipChat* Stop The Bull – A Parent & Educators Guide to Cyber Bullying: Stop The Bull – A Parent & Educators Gui... http://t.co/hLtRJEC
104646869950529536,49694027,n,,,,,,@AnastasiaMuralt that's glad. mmm... i just wanna know what she think about bullying...
105736729050361857,59309173,n,,,,,,"Learn how to Stop Cyber Bullying,biatch's:
1. Close your laptop
2. You Winning ;)"
108244386474758144,108385213,n,,,,,,Jonas Brother star is being baby bullied: http://t.co/TzfJx2q
100654215394889729,326629041,n,,,,,,Now playing: Wooly Bully by Sam The Sham & The Pharaohs  #nowplaying
104130174437687296,145445749,n,,,,,,"@jackbranagan me, James holmes, Andy. Sam and Lewis at bully field"
104566854982443008,249651341,y,self-disclosure,property damage,n,bully,none,So we have come to this as a society: MTV has a show called Bully Beatdown. #endtimes
100620966287245313,313842361,n,,,,,,@MarLenAllstar Me too! Ugh let's see what teacher we are going to bully this year lol ^.^?
100699391140167680,119535008,y,accusation,other,n,accuser,none,@CoryMonteith I'm raising awareness for bullying please help me by retweeting. Thank you so much http://t.co/fxZNFyA xxx
102647480503644160,134314413,y,self-disclosure,property damage,n,victim,none,Lil bro @Mackmanee_15 was on the bully last night
103876347067240448,56411340,n,,,,,,"@missredlate @aisyahturner @syaheerastellar @chloe_joyy @metalheadme07 @shaifulone all-light, we shall bully that Fillipino next time, k?"
108704754355544064,26563393,y,accusation,cyberbullying,n,accuser,none,"as quoted in the dark knight ""some men can't be reasoned, bought or bullied, all they want to do is watch the world burn"" #mentalwrecks"
102758626673967104,225604233,n,,,,,,BULLY PREVENTION TIP - Walk away and get help.
107224608557641728,274622585,y,denial,other,n,bully,none,"@bellathorne143  Courage is fire, and bullying is smoke."
107313172238708736,46552104,y,report,other,y,reporter,none,Rebecca Black Quits Middle School After Bullying
102524454965477376,36583324,n,,,,,,"#selfhelp Bullies and Bullied: A Quick Help Book for Kids (Paperback) newly tagged ""self-help"":               B... http://t.co/7isIOp6"
100161900918214656,264573713,y,report,other,n,reporter,none,Tammy is a bully!!
100998069209931777,171933250,y,report,other,n,reporter,none,El Paso Anti- Bullying Coalition http://t.co/PxLBUy7
108598306434859009,91100805,y,self-disclosure,other,n,bully,sadness,"@MissTuveyy @VasAppeninBiebz Oh!  *Your* sister is the bully.  Okay, I finally understand it. haha ;D ♥♥"
100591767887421440,260319713,n,,,,,,If her biggest fear is the bully on the play ground #shetoyoungforyoubro
103033971381780480,352724733,y,report,other,n,reporter,none,@CartmansWife We will :) btw was the sad convo that u remembered we had 2day bout bullying?
105658147703767040,94529016,n,,,,,,"Being bullied? Listen to Skyscraper by Demi Lovato. ""Go on and try to tear me down, I will be rising from the ground like a skyscraper."""
106472932410277888,55985367,n,,,,,,I think marlon bully me sia!  but heck care lah..2-11pm OT 1 hr! Hehe! 
102999732833615872,273496113,n,,,,,,"Marc Maron ""This Has To Be Funny"" Review by Justin Pansacola on Culture Bully :: http://t.co/tWoRnfi"
